UID,MAE,RMSE
70102,0.9541180729866028,1.130611538887024
37013,1.1248977184295654,1.4708954095840454
46233,0.6740424036979675,0.846763551235199
112291,0.6580432653427124,0.8586721420288086
96898,0.9783269762992859,1.1713953018188477
120990,0.8482508063316345,1.0827827453613281
105638,1.2308963537216187,1.6152236461639404
38766,0.9805998802185059,1.2351704835891724
116426,1.1923993825912476,1.441118597984314
97960,0.8499411344528198,1.16586172580719
31979,0.8501793742179871,1.4291362762451172
22674,0.802466630935669,0.9234474301338196
62624,0.6498784422874451,0.81117182970047
36878,0.9137669801712036,1.0545088052749634
129910,0.478812038898468,0.5632253289222717
5512,0.7140119671821594,0.9072418212890625
68143,0.45376887917518616,0.6038345098495483
95079,1.1896802186965942,1.5549626350402832
23307,0.9219295978546143,1.068633794784546
71017,0.6500127911567688,0.8317142128944397
61045,0.7483401894569397,0.8650856614112854
3697,0.8252224326133728,1.09052574634552
118277,0.7981964945793152,0.988089382648468
10185,0.4519402086734772,0.5183281302452087
50088,0.7899587750434875,0.9344390034675598
125443,1.5560802221298218,1.7197445631027222
104990,0.6818799376487732,0.8377537727355957
116123,0.6903061270713806,0.8995250463485718
106841,0.7318028807640076,0.9592294692993164
95740,0.7605623006820679,0.9684630632400513
118951,1.0632752180099487,1.1660468578338623
132946,1.0799064636230469,1.284171462059021
99604,0.906786322593689,1.092916488647461
79596,0.7257309556007385,0.8880667686462402
18447,1.0197938680648804,1.1825872659683228
76544,0.8910760879516602,1.0820813179016113
27271,0.6185764074325562,0.8085157871246338
91918,0.8877262473106384,1.0554567575454712
126929,1.0648897886276245,1.428452730178833
69424,1.143741488456726,1.4144786596298218
41281,0.695615828037262,0.8625569343566895
126842,0.8141099810600281,0.9542436003684998
110297,0.7700969576835632,0.9225195050239563
115646,0.8513203859329224,1.0961191654205322
33500,0.8020950555801392,1.021112322807312
22682,0.7154410481452942,0.979418158531189
123802,1.060986876487732,1.4483546018600464
80210,0.7698984146118164,1.1303820610046387
78159,0.5259517431259155,0.6466352939605713
54430,0.8992034792900085,1.1214419603347778
133403,0.5812035799026489,0.7227064371109009
26237,0.610938310623169,0.8802666068077087
32531,0.6779592037200928,0.8933232426643372
133165,0.7004658579826355,0.8821535110473633
41971,0.6241857409477234,0.9883434772491455
44174,0.793814480304718,0.9507967829704285
123458,0.8902556300163269,1.0603808164596558
114297,0.8386895060539246,1.0573358535766602
79064,0.5996528267860413,0.6944102048873901
7668,0.8431018590927124,1.0900522470474243
14299,0.801789402961731,0.9698987603187561
