UID,MAE,RMSE
125250,1.1446421146392822,1.591063141822815
216610,0.551831066608429,0.6666362285614014
128646,0.6676860451698303,0.833183765411377
207632,1.3324204683303833,1.6070835590362549
285421,1.0556037425994873,1.0932961702346802
172693,0.7244046926498413,0.899735152721405
256553,1.2338417768478394,1.5226385593414307
273199,0.5628161430358887,0.7508351802825928
254744,0.6856653094291687,0.8773131370544434
138278,0.579424262046814,0.6193441152572632
109170,1.0572545528411865,1.3891972303390503
177253,0.7215633988380432,0.9509632587432861
46385,0.7161320447921753,0.8802167773246765
56628,0.7631139755249023,0.9519091844558716
115317,0.9039229154586792,1.1103942394256592
140613,0.7101455330848694,0.8208948969841003
96214,0.8759699463844299,1.0999174118041992
195881,0.6351339221000671,0.7249805927276611
99511,0.9060204029083252,1.0017800331115723
12722,1.5749671459197998,1.6724351644515991
131516,1.521380066871643,1.734339714050293
221305,1.661105751991272,1.8232403993606567
254725,0.712520182132721,0.9371546506881714
5069,0.9700294733047485,1.2493298053741455
26239,0.7158226370811462,0.8573233485221863
26043,0.65827476978302,0.8724899291992188
205295,0.41979077458381653,0.5958848595619202
61425,1.198601245880127,1.4921338558197021
76606,0.633562445640564,0.8357942700386047
202527,0.6698893308639526,0.8597933650016785
50071,0.8754212260246277,1.010453224182129
57713,0.6503958106040955,0.7634402513504028
62245,0.7568440437316895,1.0489017963409424
47117,0.5633759498596191,0.7246392965316772
86917,0.8771701455116272,1.130605936050415
37366,1.3205509185791016,1.4945566654205322
131483,1.3562365770339966,1.462496042251587
30031,0.6822157502174377,0.8562495112419128
137168,0.7491954565048218,0.830974280834198
143508,0.8595765233039856,1.1787101030349731
51106,0.7585311532020569,0.8948509097099304
74329,1.4784290790557861,1.669480562210083
233995,0.4229506552219391,0.49566391110420227
113255,1.0796514749526978,1.3044050931930542
127241,1.1125987768173218,1.4334837198257446
299298,1.1458866596221924,1.2062033414840698
107959,1.5137200355529785,1.898086428642273
218889,0.5803393721580505,0.6358212232589722
232692,1.1233835220336914,1.5261863470077515
267,0.9278607368469238,1.1363154649734497
221850,0.8103127479553223,1.0235356092453003
148783,0.726134181022644,1.0159574747085571
99031,0.4836632311344147,0.6120602488517761
75340,0.8839405179023743,1.0121124982833862
6381,1.8211538791656494,1.9726605415344238
79824,0.6447492837905884,0.7499256730079651
242908,0.7866740226745605,0.9460047483444214
167093,0.4168878495693207,0.5878949761390686
56866,0.48316720128059387,0.5425958633422852
29131,0.9168310761451721,1.0702509880065918
229213,0.6260585188865662,0.8157802820205688
56738,0.940405547618866,1.1787092685699463
