UID,MAE,RMSE
25796,1.4405946731567383,1.5494931936264038
93584,0.5401489734649658,0.6841569542884827
140252,0.6886412501335144,0.8840622901916504
143801,0.7998154163360596,1.0499683618545532
107772,0.7911363840103149,0.9208172559738159
87056,0.4959743916988373,0.7254863977432251
124012,0.6614276766777039,0.9092355966567993
114476,0.5268294215202332,0.7661380767822266
128526,0.41999754309654236,0.5184448957443237
168953,0.6012199521064758,0.732536256313324
106434,1.1016972064971924,1.4074065685272217
50399,0.8865906596183777,1.059492588043213
207917,1.5789674520492554,2.0618979930877686
203151,1.0949373245239258,1.262803554534912
105389,0.5389094352722168,0.6387973427772522
208958,1.261164665222168,1.6500452756881714
43911,0.6539575457572937,0.7881927490234375
78986,0.9246804118156433,1.123611569404602
7663,1.5999927520751953,1.8113353252410889
59276,0.5983080863952637,0.7857454419136047
168822,0.45974668860435486,0.6044859886169434
10525,0.9867074489593506,1.1630500555038452
174552,0.5086679458618164,0.6502890586853027
183412,0.6692450046539307,0.8363120555877686
63513,0.5820055603981018,0.7228497862815857
69011,1.1336681842803955,1.3589683771133423
174111,1.1572072505950928,1.4961005449295044
111374,0.5166751146316528,0.6953886151313782
130633,1.3765830993652344,1.487938404083252
104404,0.7548624873161316,0.9856186509132385
58580,0.5537772178649902,0.7260916829109192
177267,1.5150946378707886,1.7602076530456543
147389,0.34721639752388,0.4390389621257782
88067,0.731258749961853,0.9887908101081848
155824,0.8618662357330322,1.1668165922164917
52691,0.9300908446311951,1.1209003925323486
182386,0.7838049530982971,0.8776248097419739
140324,1.0075201988220215,1.257027268409729
102053,1.174362063407898,1.4195579290390015
32154,0.8729498386383057,1.0680856704711914
135020,0.9160528182983398,1.089365839958191
79028,0.6362542510032654,1.0080327987670898
44419,0.9048558473587036,1.0891560316085815
27209,0.8711369633674622,1.1435792446136475
20783,0.6822670102119446,0.830202043056488
145367,0.8298718333244324,1.0377109050750732
142554,1.1516796350479126,1.4452736377716064
131400,0.891465961933136,1.2513097524642944
97223,1.2718173265457153,1.5732063055038452
206453,0.8096826672554016,0.9496510624885559
39081,0.8915305137634277,1.0887590646743774
74690,0.5827680230140686,0.6600462794303894
91494,0.8833475112915039,0.9387528300285339
187299,1.10147225856781,1.3750989437103271
59503,0.8930071592330933,1.1595392227172852
181904,0.8958387970924377,1.11648428440094
189188,0.8586047291755676,1.0785783529281616
62971,0.73051518201828,0.8094969987869263
116632,1.6766332387924194,2.2306718826293945
84018,1.2774227857589722,1.5867371559143066
171177,1.164750337600708,1.3367398977279663
203211,0.6326444149017334,0.767754077911377
65051,0.6125442385673523,0.776278018951416
44660,0.8540899753570557,0.9793052077293396
8485,1.001610279083252,1.0891660451889038
195155,0.5708103775978088,0.6975124478340149
178790,0.698552131652832,0.7843164801597595
185953,1.3395920991897583,1.9088902473449707
64330,0.7563600540161133,1.0578829050064087
136835,0.6589075326919556,0.8319008350372314
197393,1.0033832788467407,1.3071149587631226
153089,0.4427177309989929,0.6339699625968933
106727,0.6717654466629028,1.1434078216552734
118655,0.9634203314781189,1.2163327932357788
32696,0.6630117893218994,0.8577638864517212
168650,0.6879553198814392,0.8318120241165161
189152,0.4500916600227356,0.5843487977981567
85226,0.5208306908607483,0.636256992816925
148857,1.2075375318527222,1.6166856288909912
52204,1.0366674661636353,1.3234426975250244
155342,0.7586542367935181,0.9645951986312866
60939,0.8719677329063416,1.1095763444900513
44210,0.8916211724281311,1.1795039176940918
202438,1.390965461730957,1.6746026277542114
87194,0.7039059400558472,1.1743632555007935
1627,0.877139151096344,1.0772089958190918
29565,0.8890940546989441,1.018172264099121
142882,0.8673319816589355,1.1035035848617554
14596,0.9826142191886902,1.1284799575805664
90946,0.7651901841163635,0.9559597969055176
15706,1.1266286373138428,1.2108736038208008
2364,1.2491239309310913,1.7174553871154785
86522,0.9678105711936951,1.3224079608917236
150077,0.7867034673690796,0.9018961787223816
116403,0.6058339476585388,0.7432042360305786
179788,0.9312266707420349,1.1498123407363892
8857,0.6346867084503174,0.6920062303543091
53327,0.5476059317588806,0.7362288236618042
90729,0.8445536494255066,0.9998552799224854
71642,0.7268271446228027,0.7516418099403381
86177,0.8698863983154297,0.9856313467025757
6057,0.4390927255153656,0.5941486954689026
177060,1.2116103172302246,1.5559794902801514
203077,1.6535313129425049,1.9043325185775757
40164,0.7609014511108398,0.9254336357116699
134954,0.6781152486801147,0.8267773985862732
194065,0.6189174056053162,0.7450800538063049
49585,0.8178490400314331,0.9866788983345032
144464,0.9882340431213379,1.172735333442688
92817,0.9394702911376953,1.035908818244934
192145,1.3160978555679321,1.635529637336731
182327,0.4211139678955078,0.48716750741004944
57250,0.5711053609848022,0.7624601125717163
152508,1.4639307260513306,1.7652746438980103
78534,0.7849172949790955,0.950389564037323
164287,0.7598752379417419,1.1785914897918701
149225,0.6087197065353394,0.7503382563591003
80586,0.924625813961029,1.065061330795288
170487,0.6676157116889954,0.835014283657074
57955,0.650851845741272,0.828022837638855
156905,1.015765905380249,1.12690007686615
152277,0.6740449070930481,0.9471228718757629
121669,0.8257598876953125,1.0361735820770264
205918,0.8080976009368896,0.8930994868278503
120877,0.6060999035835266,0.850605845451355
183095,0.5525998473167419,0.6761428713798523
87380,1.1547468900680542,1.2990875244140625
848,1.0473284721374512,1.221806526184082
183433,1.0239871740341187,1.4509918689727783
34221,1.0042558908462524,1.1915055513381958
63926,0.8464626669883728,1.0377436876296997
101307,1.3495094776153564,1.584513783454895
112324,1.6013991832733154,1.726818323135376
99727,0.6256625652313232,0.7481021881103516
71099,1.2876931428909302,1.447063684463501
75596,0.9565972685813904,1.110958456993103
73849,0.33532291650772095,0.3784899413585663
207263,0.8414151668548584,1.060868263244629
7923,0.680104672908783,0.8598089218139648
105675,0.5562152862548828,0.6361136436462402
48813,0.7438418865203857,1.0500810146331787
115000,1.0610427856445312,1.2778065204620361
93514,1.5526646375656128,1.80955171585083
92301,0.710820734500885,0.8443829417228699
4351,0.8137431740760803,1.0427627563476562
36014,1.5799312591552734,1.9865140914916992
54706,0.6085564494132996,0.7528203725814819
133859,0.6937558054924011,0.9579657316207886
97854,0.7845749855041504,0.9187957048416138
61717,1.0422323942184448,1.2157007455825806
153827,0.5858702659606934,0.7080397009849548
82670,0.6163051724433899,0.7934565544128418
208887,0.5633710622787476,0.761496365070343
143204,0.6682162880897522,0.8079886436462402
49815,0.686819851398468,0.9393263459205627
93799,1.0650917291641235,1.3132870197296143
198717,0.48345455527305603,0.585921049118042
119689,0.3330563008785248,0.4423498809337616
206644,0.7564088702201843,0.9600069522857666
10217,0.907570481300354,1.1454099416732788
160441,0.7975650429725647,1.0900657176971436
181645,0.5084706544876099,0.7143633961677551
15883,0.42090314626693726,0.5921990275382996
96693,1.2627605199813843,1.850757360458374
155679,0.8721949458122253,1.2395944595336914
162283,0.8378959894180298,0.9216880798339844
47671,0.7912698984146118,0.9551766514778137
121671,0.7266249656677246,0.8161206841468811
161792,0.9854828119277954,1.3157610893249512
162180,0.6499192714691162,0.7867535352706909
104813,0.813360869884491,0.9210342764854431
96094,0.8566785454750061,1.4033176898956299
193154,1.633115530014038,1.9299163818359375
198240,0.5418049097061157,0.7216536998748779
59283,0.6387538313865662,0.9964208602905273
97426,1.4172344207763672,1.6626032590866089
158656,0.5309078097343445,0.694940984249115
134747,0.5582651495933533,0.7803192138671875
22972,0.5834380388259888,0.6660622954368591
69364,0.7600118517875671,0.9237760305404663
155061,1.180857539176941,1.4120944738388062
56173,0.693096935749054,0.7956127524375916
167901,0.5557926893234253,0.7486546039581299
159786,0.702978253364563,0.8192140460014343
91537,0.734285295009613,0.9181479215621948
146571,1.049202799797058,1.539001226425171
11170,1.2600351572036743,1.4601017236709595
191355,0.7368928790092468,0.9694200754165649
178357,0.4878365695476532,0.8018869757652283
145684,0.5998504161834717,0.7565147876739502
34910,0.7946876883506775,0.9793143272399902
13797,0.6924768686294556,0.8485459685325623
67476,1.1878043413162231,1.483624815940857
189487,0.8665612936019897,1.2294389009475708
205888,0.9893292784690857,1.1050065755844116
196564,0.8891927599906921,1.5158859491348267
121065,0.7060576677322388,0.8765928745269775
150482,0.828681230545044,1.064375400543213
105464,0.8498527407646179,0.9364711046218872
168397,1.3518027067184448,1.734683871269226
149854,1.1559118032455444,1.3871057033538818
193320,0.6983035802841187,0.8754656910896301
125245,1.2355951070785522,1.5963252782821655
177914,0.8327581882476807,1.0782930850982666
131680,0.628025472164154,0.7380743026733398
208311,1.187441349029541,1.4197731018066406
149078,0.5515421628952026,0.648452877998352
4904,1.2709283828735352,1.7344461679458618
69351,0.7371261715888977,0.9305686950683594
93099,1.4565527439117432,1.5368173122406006
147763,0.9187822341918945,1.1206923723220825
56279,0.8731359243392944,0.8994922041893005
195944,0.9260028600692749,1.154493808746338
185486,0.5108109712600708,0.575859785079956
122252,0.5266526341438293,0.7281388640403748
168233,0.5288019180297852,0.6055600047111511
126380,0.7270151376724243,0.96260005235672
159125,0.9581918120384216,1.2487223148345947
30623,0.7927573919296265,0.8875238299369812
