UID,MAE,RMSE
114881,0.699769914150238,0.8663987517356873
123808,0.8448083400726318,1.0456379652023315
108324,0.6572533249855042,0.8869687914848328
48313,0.7716585993766785,0.9057011008262634
61473,0.7904276847839355,0.9998770356178284
121721,0.9058231115341187,1.2383016347885132
128981,0.7184128761291504,0.9815134406089783
122394,0.701342761516571,0.8846965432167053
4800,0.6392870545387268,0.742424726486206
101174,0.9045203924179077,1.1568644046783447
64103,0.8630028367042542,1.002695083618164
80174,0.7155789136886597,1.0056884288787842
89145,0.8661316633224487,1.0766116380691528
3398,0.6255460977554321,0.6689276695251465
80530,1.2799891233444214,1.7229079008102417
59147,0.7097254395484924,0.9513515830039978
11096,0.7087769508361816,0.9026305675506592
29943,0.7931748628616333,1.0474416017532349
62911,0.6554450988769531,0.7920044660568237
93899,0.8627812266349792,1.0291666984558105
19933,0.7122201919555664,0.8941954374313354
59732,1.1793047189712524,1.3696106672286987
33864,1.343281865119934,1.457641363143921
33411,0.6952505111694336,0.8976598381996155
6915,0.5882399678230286,0.8015561699867249
52840,0.7076800465583801,1.0115129947662354
118777,0.9328923225402832,1.057782769203186
51129,1.2201759815216064,1.3433610200881958
5899,0.7171770334243774,0.909751832485199
22722,0.5636980533599854,0.7324683666229248
38574,0.9610162973403931,1.2723194360733032
66290,0.7196657657623291,0.9614146947860718
19072,0.7489585876464844,0.9155916571617126
101361,0.6874375939369202,0.8865413665771484
43122,0.4765634536743164,0.6278329491615295
126575,0.7674137949943542,0.9744293689727783
71670,0.5640660524368286,0.795726478099823
99036,0.6094186305999756,0.8673322796821594
110185,0.6617659330368042,0.8688442707061768
20391,0.933734655380249,1.1694194078445435
18243,0.8462679386138916,1.0194194316864014
42926,0.6254657506942749,0.7175182700157166
38766,0.8913134932518005,1.1700187921524048
32065,0.988823652267456,1.1727646589279175
121219,0.41241177916526794,0.5006548762321472
37599,0.7308165431022644,0.8527671694755554
58426,1.0549201965332031,1.2651697397232056
127378,0.5632805824279785,0.6510732769966125
79448,0.7134142518043518,0.8290935158729553
66763,0.5401347279548645,0.6985849738121033
58851,0.8141446113586426,0.9809485077857971
71428,0.6740585565567017,0.8565123081207275
20805,1.5305874347686768,1.7475125789642334
126650,0.9601916670799255,1.0999635457992554
125831,1.201076626777649,1.5830931663513184
20194,0.9534302949905396,1.347091555595398
45034,1.037699818611145,1.4906425476074219
36870,0.8865100741386414,1.1053917407989502
127827,0.8045714497566223,0.9687170386314392
90468,0.620262861251831,0.8700299859046936
61060,0.5844506025314331,0.8067939877510071
13514,1.078629732131958,1.281251072883606
128096,0.852746307849884,1.0984985828399658
6993,0.8941401839256287,1.2139263153076172
74164,0.6678833365440369,0.8734781742095947
85944,0.78997802734375,0.9560266733169556
88470,0.8113734722137451,0.9888052940368652
123478,1.07622492313385,1.3666834831237793
55472,1.072499394416809,1.300154447555542
44488,0.7581596970558167,0.9936676025390625
52335,1.2404886484146118,1.2954810857772827
110967,0.7186833024024963,0.9671089053153992
77148,0.7592111825942993,1.0998188257217407
120990,0.856714129447937,1.0601874589920044
129880,1.0421555042266846,1.1660733222961426
126866,0.9027366042137146,1.1146577596664429
111918,1.2013866901397705,1.5662868022918701
48085,0.503553569316864,0.6187314391136169
110492,1.489661693572998,1.5329700708389282
116508,1.5904042720794678,1.7385019063949585
101771,0.4926624298095703,0.5699291229248047
60265,0.7127770781517029,0.8452832698822021
93540,1.069756269454956,1.3502166271209717
119628,0.870069146156311,0.9958979487419128
38801,1.0121700763702393,1.2176469564437866
9299,0.8549971580505371,1.1168392896652222
101220,0.7004944086074829,0.8386122584342957
14252,0.5198206305503845,0.7092235088348389
53398,1.6141616106033325,2.0685062408447266
33884,1.1897791624069214,1.3327614068984985
61394,1.097754716873169,1.4998103380203247
25096,0.7019863724708557,0.932560384273529
71727,0.16022300720214844,0.19200517237186432
117528,0.6551805138587952,0.878226637840271
30779,1.4289509057998657,1.4940294027328491
99514,0.8661525845527649,0.9769418835639954
39608,0.7854441404342651,0.974635899066925
94996,0.9191506505012512,1.0486301183700562
66138,0.9044395685195923,1.1337358951568604
128670,0.7279103398323059,0.9012063145637512
2847,0.6047788858413696,0.7412862181663513
96625,0.7823342680931091,0.9194974303245544
101624,1.052716612815857,1.213025450706482
1078,1.3599408864974976,1.764574646949768
91345,1.007534146308899,1.3068209886550903
61519,0.5559183359146118,0.7605956792831421
30087,0.6483245491981506,0.793677568435669
36518,0.35415616631507874,0.4025060832500458
94666,0.9022393226623535,1.1514464616775513
91098,0.6205661296844482,0.7771365642547607
3560,0.708519458770752,0.9501980543136597
96549,0.7769348621368408,1.132245659828186
93268,1.007705569267273,1.155820608139038
62463,0.6485623717308044,0.7471054792404175
11445,0.8102428317070007,1.1019525527954102
62624,0.63558429479599,0.823347270488739
53970,0.7591763734817505,1.020137071609497
97704,0.279803067445755,0.32567298412323
30818,0.878192663192749,1.0793062448501587
115978,0.5959027409553528,0.7446144819259644
7417,0.9541980624198914,1.072113275527954
84729,0.6899084448814392,0.7665945887565613
32607,0.9954715967178345,1.0885509252548218
66641,0.8183781504631042,0.9497197866439819
55893,0.8162767887115479,0.9764993786811829
74136,0.554164707660675,0.601395845413208
91926,0.964285671710968,1.1474734544754028
87132,1.0166428089141846,1.3079732656478882
32465,0.7615225911140442,1.0813168287277222
35997,0.837378978729248,0.9479966163635254
85570,0.7799352407455444,1.122928500175476
89611,0.5289227366447449,0.671938419342041
22605,0.700225293636322,0.8400368690490723
23548,1.200681447982788,1.6344891786575317
133883,1.005253553390503,1.3888062238693237
108725,0.6754193902015686,0.9470700025558472
56888,1.3218770027160645,1.576870083808899
47491,0.8955796957015991,1.0147337913513184
42938,0.29996368288993835,0.41775092482566833
95740,0.6628506779670715,0.8588351011276245
111937,0.4134034514427185,0.49571430683135986
14887,0.7333982586860657,0.9314188361167908
71017,0.5769104361534119,0.706335723400116
46570,0.6789095997810364,0.8813462853431702
95297,1.1018034219741821,1.230114459991455
37105,0.6277002096176147,0.7301420569419861
89363,0.7872510552406311,1.0013014078140259
87414,0.8793581128120422,1.1238899230957031
39289,0.4041368067264557,0.41902345418930054
112539,0.5313115119934082,0.6909679174423218
24383,1.0711498260498047,1.5947575569152832
41196,0.7575421929359436,0.9515292048454285
37890,1.1882232427597046,1.5902307033538818
82305,0.670176088809967,0.9216218590736389
