UID,MAE,RMSE
137492,0.6905921697616577,0.9031419157981873
67439,1.1977418661117554,1.3536030054092407
50290,1.8003578186035156,2.168056011199951
173284,1.0555063486099243,1.311523675918579
127883,1.5299077033996582,1.8835245370864868
116631,1.0660873651504517,1.3010684251785278
68255,0.6905452609062195,0.8064035177230835
43031,0.6787103414535522,0.813640296459198
110427,0.4086051881313324,0.5821199417114258
45689,0.6900492906570435,0.9588466286659241
71695,0.9751086831092834,1.30172598361969
160711,1.6878468990325928,1.8526678085327148
137803,0.7686734795570374,0.9687072038650513
170090,1.064969539642334,1.4469614028930664
147179,0.8558123707771301,1.0902900695800781
98712,0.8076456785202026,1.2039759159088135
68574,1.1439083814620972,1.430492877960205
107447,0.6534645557403564,0.8512619137763977
70633,1.0426372289657593,1.2118679285049438
164236,1.0897570848464966,1.3779280185699463
166321,1.1435264348983765,1.3117748498916626
111499,0.8178560733795166,1.0499792098999023
111869,1.10236394405365,1.2446788549423218
14912,0.9049971699714661,1.1724377870559692
103542,1.1714333295822144,1.363248586654663
112171,1.0245736837387085,1.4086439609527588
39827,1.0297269821166992,1.4669506549835205
36145,1.0224322080612183,1.334122896194458
4437,1.221598505973816,1.4714442491531372
23196,1.6844359636306763,1.9109152555465698
20294,1.667358160018921,1.8863431215286255
23214,1.0861257314682007,1.4376301765441895
47083,1.3098292350769043,1.7436777353286743
122727,0.8692421317100525,1.173916220664978
165080,0.565758228302002,0.734227180480957
103235,0.8189096450805664,0.8975340723991394
9666,1.5100642442703247,1.895205020904541
74719,1.0675389766693115,1.397095799446106
25624,1.0487722158432007,1.474076509475708
143973,1.0429713726043701,1.3185030221939087
98616,0.9289597868919373,1.45578134059906
2254,2.3600409030914307,2.5656466484069824
139224,0.8903939723968506,1.1856646537780762
77605,1.1888413429260254,1.4438222646713257
37503,1.2512903213500977,1.508876085281372
89962,0.9425774812698364,1.2486894130706787
69395,1.282078504562378,1.5365476608276367
52810,0.9200394749641418,1.1786258220672607
86353,1.8041802644729614,2.056713581085205
20821,0.6863540410995483,0.8362562656402588
104318,0.865192174911499,1.107782244682312
14088,0.810591459274292,1.077822208404541
111786,1.3412903547286987,1.5701838731765747
116123,0.7625909447669983,0.9744583368301392
151509,1.0613131523132324,1.3731002807617188
78274,1.3586643934249878,1.6883069276809692
171399,0.9982787370681763,1.1697195768356323
158762,1.4840210676193237,1.7671505212783813
140093,1.8377143144607544,2.1220319271087646
149714,0.89284348487854,1.1329234838485718
132886,1.245600938796997,1.4472180604934692
176426,1.0827550888061523,1.4074150323867798
74802,0.5349178910255432,0.726584255695343
105292,0.9532989263534546,1.1944172382354736
3557,1.0456125736236572,1.3615195751190186
150592,0.7100048661231995,0.9959328770637512
16010,0.6516335010528564,0.8427934646606445
63268,1.1653995513916016,1.4998536109924316
45135,0.8864544630050659,1.2503938674926758
43817,0.8173115849494934,0.9990355372428894
92216,1.3131691217422485,1.5230351686477661
149078,0.8524858355522156,0.9122733473777771
7266,1.6764724254608154,1.7984871864318848
85075,1.6535853147506714,2.0565106868743896
142110,0.793454647064209,0.9836012125015259
20695,0.9440849423408508,1.254377007484436
94789,1.6294373273849487,1.7705411911010742
86412,1.2184274196624756,1.6021885871887207
32030,1.0169817209243774,1.3419454097747803
134859,0.9341075420379639,1.170974612236023
102869,1.3662028312683105,1.6304975748062134
26176,0.8606260418891907,1.1860709190368652
11677,1.28043532371521,1.5015734434127808
163569,1.0947314500808716,1.35318124294281
59408,0.6678169369697571,0.8815847039222717
107941,0.8863924741744995,1.1403769254684448
176507,0.9402392506599426,1.2368124723434448
127905,1.228235125541687,1.620987892150879
108611,0.8938891887664795,1.1263010501861572
118337,0.8311895132064819,1.0726637840270996
11213,1.0383211374282837,1.1836540699005127
53302,1.1995950937271118,1.503288745880127
140918,0.7341270446777344,0.9041768312454224
106768,1.2836259603500366,1.8228510618209839
113135,1.3066871166229248,1.3775924444198608
40937,1.0116318464279175,1.2692536115646362
49661,1.0908435583114624,1.3488870859146118
8398,0.7646603584289551,0.8629713654518127
124721,1.3753962516784668,1.7260966300964355
39177,0.9628190398216248,1.3151260614395142
146520,0.6719998717308044,1.051782488822937
143800,1.3641607761383057,1.946501612663269
145634,0.7503000497817993,0.8753615021705627
44942,1.0905627012252808,1.457380771636963
63775,0.836230456829071,1.2595372200012207
111534,4.162073135375977,4.626733779907227
88261,0.9110491871833801,1.1230685710906982
59199,1.3847596645355225,1.9235506057739258
158723,0.8827168941497803,1.1068785190582275
1506,1.0080132484436035,1.325743317604065
33398,1.3395334482192993,1.495606541633606
109582,0.7713742852210999,1.0388416051864624
10922,0.9639589190483093,1.1548572778701782
128680,1.0828906297683716,1.3856135606765747
106492,0.8564773201942444,1.2012423276901245
171707,1.5914039611816406,1.9396140575408936
61350,0.8244491219520569,1.0481150150299072
47825,0.827019989490509,1.1007877588272095
162078,1.011875867843628,1.2911248207092285
110915,1.143242597579956,1.5753530263900757
94549,2.764465093612671,2.8316445350646973
13238,0.42117491364479065,0.579228401184082
48543,1.7901580333709717,2.137587785720825
10036,0.8679177165031433,1.1577990055084229
82275,0.9024938941001892,1.2199103832244873
98689,1.4463977813720703,1.7976619005203247
13753,0.7636032700538635,0.9869308471679688
